row_id,icd9_code,short_title,long_title,recode,super_category
1049,07071,Hpt C w hepatic coma NOS,Unspecified viral hepatitis C with hepatic coma,0,infectious
1050,0709,Viral hepat NOS w/o coma,Unspecified viral hepatitis without mention of hepatic coma,0,infectious
1051,071,Rabies,Rabies,0,infectious
1052,0720,Mumps orchitis,Mumps orchitis,0,infectious
1053,0721,Mumps meningitis,Mumps meningitis,0,infectious
1054,0722,Mumps encephalitis,Mumps encephalitis,0,infectious
1055,0723,Mumps pancreatitis,Mumps pancreatitis,0,infectious
1056,07271,Mumps hepatitis,Mumps hepatitis,0,infectious
1057,07272,Mumps polyneuropathy,Mumps polyneuropathy,0,infectious
1058,07279,Mumps complication NEC,Other mumps with other specified complications,0,infectious
1059,0728,Mumps complication NOS,Mumps with unspecified complication,0,infectious
1060,0729,Mumps uncomplicated,Mumps without mention of complication,0,infectious
1061,0730,Ornithosis pneumonia,Ornithosis with pneumonia,0,infectious
1062,0737,Ornithosis complicat NEC,Ornithosis with other specified complications,0,infectious
1063,0738,Ornithosis complicat NOS,Ornithosis with unspecified complication,0,infectious
1064,0739,Ornithosis NOS,"Ornithosis, unspecified",0,infectious
1065,0740,Herpangina,Herpangina,0,infectious
1066,0741,Epidemic pleurodynia,Epidemic pleurodynia,0,infectious
1067,07420,Coxsackie carditis NOS,"Coxsackie carditis, unspecified",0,infectious
1068,07421,Coxsackie pericarditis,Coxsackie pericarditis,0,infectious
1069,07422,Coxsackie endocarditis,Coxsackie endocarditis,0,infectious
1070,07423,Coxsackie myocarditis,Coxsackie myocarditis,0,infectious
1071,0743,"Hand, foot & mouth dis","Hand, foot, and mouth disease",0,infectious
1072,0748,Coxsackie virus NEC,Other specified diseases due to Coxsackie virus,0,infectious
1073,075,Infectious mononucleosis,Infectious mononucleosis,0,infectious
1074,0760,"Trachoma, initial stage","Trachoma, initial stage",0,infectious
1075,0761,"Trachoma, active stage","Trachoma, active stage",0,infectious
1076,0769,Trachoma NOS,"Trachoma, unspecified",0,infectious
1077,0770,Inclusion conjunctivitis,Inclusion conjunctivitis,0,infectious
1078,0771,Epidem keratoconjunctiv,Epidemic keratoconjunctivitis,0,infectious
1079,0772,Pharyngoconjunct fever,Pharyngoconjunctival fever,0,infectious
1080,0773,Adenoviral conjunct NEC,Other adenoviral conjunctivitis,0,infectious
1081,0774,Epidem hem conjunctivit,Epidemic hemorrhagic conjunctivitis,0,infectious
1082,0778,Viral conjunctivitis NEC,Other viral conjunctivitis,0,infectious
1083,07798,Unsp ds conjuc chlamydia,Unspecified diseases of conjunctiva due to chlamydiae,0,infectious
1084,07799,Unsp ds conjuc viruses,Unspecified diseases of conjunctiva due to viruses,0,infectious
1085,0780,Molluscum contagiosum,Molluscum contagiosum,0,infectious
1086,07810,Viral warts NOS,"Viral warts, unspecified",0,infectious
1087,07811,Condyloma acuminatum,Condyloma acuminatum,0,infectious
1088,07812,Plantar wart,Plantar wart,0,infectious
1089,07819,Oth specfd viral warts,Other specified viral warts,0,infectious
1090,0782,Sweating fever,Sweating fever,0,infectious
1091,0783,Cat-scratch disease,Cat-scratch disease,0,infectious
1092,0784,Foot & mouth disease,Foot and mouth disease,0,infectious
1093,0785,Cytomegaloviral disease,Cytomegaloviral disease,0,infectious
1094,0786,Hem nephrosonephritis,Hemorrhagic nephrosonephritis,0,infectious
1095,0787,Arenaviral hem fever,Arenaviral hemorrhagic fever,0,infectious
1096,07881,Epidemic vertigo,Epidemic vertigo,0,infectious
1097,07882,Epidemic vomiting synd,Epidemic vomiting syndrome,0,infectious
1098,07888,Oth spec dis chlamydiae,Other specified diseases due to chlamydiae,0,infectious
1099,07889,Oth spec dis viruses,Other specified diseases due to viruses,0,infectious
1100,0790,Adenovirus infect NOS,Adenovirus infection in conditions classified elsewhere and of unspecified site,0,infectious
1101,0791,Echo virus infect NOS,Echo virus infection in conditions classified elsewhere and of unspecified site,0,infectious
1102,0792,Coxsackie virus inf NOS,Coxsackie virus infection in conditions classified elsewhere and of unspecified site,0,infectious
1103,0793,Rhinovirus infect NOS,Rhinovirus infection in conditions classified elsewhere and of unspecified site,0,infectious
1104,0794,Human papillomavirus,Human papillomavirus in conditions classified elsewhere and of unspecified site,0,infectious
1105,07950,"Retrovirus, unspecified","Retrovirus, unspecified",0,infectious
1106,07951,Htlv-1 infection oth dis,"Human T-cell lymphotrophic virus, type I [HTLV-I]",0,infectious
1107,07952,Htlv-ii infectn oth dis,"Human T-cell lymphotrophic virus, type II [HTLV-II]",0,infectious
1108,07953,Hiv-2 infection oth dis,"Human immunodeficiency virus, type 2 [HIV-2]",0,infectious
1109,07959,Oth specfied retrovirus,Other specified retrovirus,0,infectious
1110,0796,Resprtry syncytial virus,Respiratory syncytial virus (RSV),0,infectious
1111,07981,Hantavirus infection,Hantavirus infection,0,infectious
1112,07982,SARS assoc coronavirus,SARS-associated coronavirus,0,infectious
1113,07983,Parvovirus B19,Parvovirus B19,0,infectious
1114,07988,Oth spcf chlamydial infc,Other specified chlamydial infection,0,infectious
1115,07989,Oth specf viral infectn,Other specified viral infection,0,infectious
1116,07998,Chlamydial infection NOS,Unspecified chlamydial infection,0,infectious
1117,07999,Viral infection NOS,Unspecified viral infection,0,infectious
1118,080,Louse-borne typhus,Louse-borne (epidemic) typhus,0,infectious
1119,0810,Murine typhus,Murine (endemic) typhus,0,infectious
1120,0811,Brill's disease,Brill's disease,0,infectious
1121,0812,Scrub typhus,Scrub typhus,0,infectious
1122,0819,Typhus NOS,"Typhus, unspecified",0,infectious
1123,0820,Spotted fevers,Spotted fevers,0,infectious
1124,0821,Boutonneuse fever,Boutonneuse fever,0,infectious
1125,0822,North asian tick fever,North Asian tick fever,0,infectious
1126,0823,Queensland tick typhus,Queensland tick typhus,0,infectious
1127,08240,Ehrlichiosis NOS,"Ehrlichiosis, unspecified",0,infectious
1128,08241,Ehrlichiosis chafeensis,Ehrlichiosis chafeensis [E. chafeensis],0,infectious
1129,08249,Ehrlichiosis NEC,Other ehrlichiosis,0,infectious
1130,0828,Tick-borne ricketts NEC,Other specified tick-borne rickettsioses,0,infectious
1131,0829,Tick-borne ricketts NOS,"Tick-borne rickettsiosis, unspecified",0,infectious
1132,0830,Q fever,Q fever,0,infectious
1133,0831,Trench fever,Trench fever,0,infectious
1134,0832,Rickettsialpox,Rickettsialpox,0,infectious
1135,0838,Rickettsioses NEC,Other specified rickettsioses,0,infectious
1136,0839,Rickettsiosis NOS,"Rickettsiosis, unspecified",0,infectious
1137,0840,Falciparum malaria,Falciparum malaria [malignant tertian],0,infectious
1138,0841,Vivax malaria,Vivax malaria [benign tertian],0,infectious
1139,0842,Quartan malaria,Quartan malaria,0,infectious
1140,0843,Ovale malaria,Ovale malaria,0,infectious
1141,1419,Malig neo tongue NOS,"Malignant neoplasm of tongue, unspecified",1,neoplasms
1142,1420,Malig neo parotid,Malignant neoplasm of parotid gland,1,neoplasms
1143,1421,Malig neo submandibular,Malignant neoplasm of submandibular gland,1,neoplasms
1144,1422,Malig neo sublingual,Malignant neoplasm of sublingual gland,1,neoplasms
1145,1428,Mal neo maj salivary NEC,Malignant neoplasm of other major salivary glands,1,neoplasms
1146,1429,Mal neo salivary NOS,"Malignant neoplasm of salivary gland, unspecified",1,neoplasms
1147,1430,Malig neo upper gum,Malignant neoplasm of upper gum,1,neoplasms
1148,1431,Malig neo lower gum,Malignant neoplasm of lower gum,1,neoplasms
1149,1438,Malig neo gum NEC,Malignant neoplasm of other sites of gum,1,neoplasms
1150,1439,Malig neo gum NOS,"Malignant neoplasm of gum, unspecified",1,neoplasms
1151,1440,Mal neo ant floor mouth,Malignant neoplasm of anterior portion of floor of mouth,1,neoplasms
1152,1441,Mal neo lat floor mouth,Malignant neoplasm of lateral portion of floor of mouth,1,neoplasms
1153,1448,Mal neo mouth floor NEC,Malignant neoplasm of other sites of floor of mouth,1,neoplasms
1154,1449,Mal neo mouth floor NOS,"Malignant neoplasm of floor of mouth, part unspecified",1,neoplasms
1155,1450,Mal neo cheek mucosa,Malignant neoplasm of cheek mucosa,1,neoplasms
1156,1451,Mal neo mouth vestibule,Malignant neoplasm of vestibule of mouth,1,neoplasms
1157,1452,Malig neo hard palate,Malignant neoplasm of hard palate,1,neoplasms
1158,1453,Malig neo soft palate,Malignant neoplasm of soft palate,1,neoplasms
1159,1454,Malignant neoplasm uvula,Malignant neoplasm of uvula,1,neoplasms
1160,1455,Malignant neo palate NOS,"Malignant neoplasm of palate, unspecified",1,neoplasms
1161,1456,Malig neo retromolar,Malignant neoplasm of retromolar area,1,neoplasms
1162,1458,Malig neoplasm mouth NEC,Malignant neoplasm of other specified parts of mouth,1,neoplasms
1163,1459,Malig neoplasm mouth NOS,"Malignant neoplasm of mouth, unspecified",1,neoplasms
1164,1460,Malignant neopl tonsil,Malignant neoplasm of tonsil,1,neoplasms
1165,1461,Mal neo tonsillar fossa,Malignant neoplasm of tonsillar fossa,1,neoplasms
1166,1462,Mal neo tonsil pillars,Malignant neoplasm of tonsillar pillars (anterior) (posterior),1,neoplasms
1167,1463,Malign neopl vallecula,Malignant neoplasm of vallecula epiglottica,1,neoplasms
1168,1464,Mal neo ant epiglottis,Malignant neoplasm of anterior aspect of epiglottis,1,neoplasms
1169,1465,Mal neo epiglottis junct,Malignant neoplasm of junctional region of oropharynx,1,neoplasms
1170,1466,Mal neo lat oropharynx,Malignant neoplasm of lateral wall of oropharynx,1,neoplasms
1171,1467,Mal neo post oropharynx,Malignant neoplasm of posterior wall of oropharynx,1,neoplasms
1172,1468,Mal neo oropharynx NEC,Malignant neoplasm of other specified sites of oropharynx,1,neoplasms
1173,1469,Malig neo oropharynx NOS,"Malignant neoplasm of oropharynx, unspecified site",1,neoplasms
1174,1470,Mal neo super nasopharyn,Malignant neoplasm of superior wall of nasopharynx,1,neoplasms
1175,1471,Mal neo post nasopharynx,Malignant neoplasm of posterior wall of nasopharynx,1,neoplasms
1176,1472,Mal neo lat nasopharynx,Malignant neoplasm of lateral wall of nasopharynx,1,neoplasms
1177,1473,Mal neo ant nasopharynx,Malignant neoplasm of anterior wall of nasopharynx,1,neoplasms
1178,1478,Mal neo nasopharynx NEC,Malignant neoplasm of other specified sites of nasopharynx,1,neoplasms
1179,1479,Mal neo nasopharynx NOS,"Malignant neoplasm of nasopharynx, unspecified site",1,neoplasms
1180,1480,Mal neo postcricoid,Malignant neoplasm of postcricoid region of hypopharynx,1,neoplasms
1181,1481,Mal neo pyriform sinus,Malignant neoplasm of pyriform sinus,1,neoplasms
1182,1482,Mal neo aryepiglott fold,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect",1,neoplasms
1183,1483,Mal neo post hypopharynx,Malignant neoplasm of posterior hypopharyngeal wall,1,neoplasms
1184,1488,Mal neo hypopharynx NEC,Malignant neoplasm of other specified sites of hypopharynx,1,neoplasms
1185,1489,Mal neo hypopharynx NOS,"Malignant neoplasm of hypopharynx, unspecified site",1,neoplasms
1186,1490,Mal neo pharynx NOS,"Malignant neoplasm of pharynx, unspecified",1,neoplasms
1187,1491,Mal neo waldeyer's ring,Malignant neoplasm of waldeyer's ring,1,neoplasms
1188,1498,Mal neo oral/pharynx NEC,Malignant neoplasm of other sites within the lip and oral cavity,1,neoplasms
1189,1499,Mal neo orophryn ill-def,Malignant neoplasm of ill-defined sites within the lip and oral cavity,1,neoplasms
1190,1500,Mal neo cervical esophag,Malignant neoplasm of cervical esophagus,1,neoplasms
1191,1501,Mal neo thoracic esophag,Malignant neoplasm of thoracic esophagus,1,neoplasms
1192,1502,Mal neo abdomin esophag,Malignant neoplasm of abdominal esophagus,1,neoplasms
1193,1503,Mal neo upper 3rd esoph,Malignant neoplasm of upper third of esophagus,1,neoplasms
1194,1504,Mal neo middle 3rd esoph,Malignant neoplasm of middle third of esophagus,1,neoplasms
1195,1505,Mal neo lower 3rd esoph,Malignant neoplasm of lower third of esophagus,1,neoplasms
1196,1508,Mal neo esophagus NEC,Malignant neoplasm of other specified part of esophagus,1,neoplasms
1197,1509,Mal neo esophagus NOS,"Malignant neoplasm of esophagus, unspecified site",1,neoplasms
1198,1510,Mal neo stomach cardia,Malignant neoplasm of cardia,1,neoplasms
1199,1511,Malignant neo pylorus,Malignant neoplasm of pylorus,1,neoplasms
1200,1512,Mal neo pyloric antrum,Malignant neoplasm of pyloric antrum,1,neoplasms
1201,1513,Mal neo stomach fundus,Malignant neoplasm of fundus of stomach,1,neoplasms
1202,1514,Mal neo stomach body,Malignant neoplasm of body of stomach,1,neoplasms
1203,1515,Mal neo stom lesser curv,"Malignant neoplasm of lesser curvature of stomach, unspecified",1,neoplasms
1204,1516,Mal neo stom great curv,"Malignant neoplasm of greater curvature of stomach, unspecified",1,neoplasms
1205,1518,Malig neopl stomach NEC,Malignant neoplasm of other specified sites of stomach,1,neoplasms
1206,1519,Malig neopl stomach NOS,"Malignant neoplasm of stomach, unspecified site",1,neoplasms
1207,1520,Malignant neopl duodenum,Malignant neoplasm of duodenum,1,neoplasms
1208,1521,Malignant neopl jejunum,Malignant neoplasm of jejunum,1,neoplasms
1209,1522,Malignant neoplasm ileum,Malignant neoplasm of ileum,1,neoplasms
1210,1523,Mal neo meckel's divert,Malignant neoplasm of Meckel's diverticulum,1,neoplasms
1211,1528,Mal neo small bowel NEC,Malignant neoplasm of other specified sites of small intestine,1,neoplasms
1212,1529,Mal neo small bowel NOS,"Malignant neoplasm of small intestine, unspecified site",1,neoplasms
1213,1530,Mal neo hepatic flexure,Malignant neoplasm of hepatic flexure,1,neoplasms
1214,1531,Mal neo transverse colon,Malignant neoplasm of transverse colon,1,neoplasms
1215,1532,Mal neo descend colon,Malignant neoplasm of descending colon,1,neoplasms
1216,1533,Mal neo sigmoid colon,Malignant neoplasm of sigmoid colon,1,neoplasms
